0,01	-1,62E+02	7,83E-09	9,00E+01												
0,01	-1,62E+02	8,02E-09	9,00E+01												
0,01	-1,62E+02	8,20E-09	9,00E+01												
0,01	-1,62E+02	8,39E-09	9,00E+01												
0,01	-1,61E+02	8,59E-09	9,00E+01												
0,01	-1,61E+02	8,79E-09	9,00E+01												
0,01	-1,61E+02	8,99E-09	9,00E+01												
0,01	-1,61E+02	9,20E-09	9,00E+01												
0,01	-1,61E+02	9,42E-09	9,00E+01												
0,01	-1,60E+02	9,64E-09	9,00E+01												
0,01	-1,60E+02	9,86E-09	9,00E+01												
0,02	-1,60E+02	1,01E-08	9,00E+01												
0,02	-1,60E+02	1,03E-08	9,00E+01												
0,02	-1,60E+02	1,06E-08	9,00E+01												
0,02	-1,59E+02	1,08E-08	9,00E+01												
0,02	-1,59E+02	1,11E-08	9,00E+01												
0,02	-1,59E+02	1,13E-08	9,00E+01												
0,02	-1,59E+02	1,16E-08	9,00E+01												
0,02	-1,59E+02	1,19E-08	9,00E+01												
0,02	-1,58E+02	1,21E-08	9,00E+01												
0,02	-1,58E+02	1,24E-08	9,00E+01												
0,02	-1,58E+02	1,27E-08	9,00E+01												
0,02	-1,58E+02	1,30E-08	9,00E+01												
0,02	-1,58E+02	1,33E-08	9,00E+01												
0,02	-1,57E+02	1,36E-08	9,00E+01												
0,02	-1,57E+02	1,39E-08	9,00E+01												
0,02	-1,57E+02	1,43E-08	9,00E+01												
0,02	-1,57E+02	1,46E-08	9,00E+01												
0,02	-1,57E+02	1,49E-08	9,00E+01												
0,02	-1,56E+02	1,53E-08	9,00E+01												
0,02	-1,56E+02	1,56E-08	9,00E+01												
0,02	-1,56E+02	1,60E-08	9,00E+01												
0,02	-1,56E+02	1,64E-08	9,00E+01												
0,03	-1,56E+02	1,67E-08	9,00E+01												
0,03	-1,55E+02	1,71E-08	9,00E+01												
0,03	-1,55E+02	1,75E-08	9,00E+01												
0,03	-1,55E+02	1,79E-08	9,00E+01												
0,03	-1,55E+02	1,84E-08	9,00E+01												
0,03	-1,55E+02	1,88E-08	9,00E+01												
0,03	-1,54E+02	1,92E-08	9,00E+01												
0,03	-1,54E+02	1,97E-08	9,00E+01												
0,03	-1,54E+02	2,01E-08	9,00E+01												
0,03	-1,54E+02	2,06E-08	9,00E+01												
0,03	-1,54E+02	2,11E-08	9,00E+01												
0,03	-1,53E+02	2,16E-08	9,00E+01												
0,03	-1,53E+02	2,21E-08	9,00E+01												
0,03	-1,53E+02	2,26E-08	9,00E+01												
0,03	-1,53E+02	2,31E-08	9,00E+01												
0,04	-1,53E+02	2,37E-08	9,00E+01												
0,04	-1,52E+02	2,42E-08	9,00E+01												
0,04	-1,52E+02	2,48E-08	9,00E+01												
0,04	-1,52E+02	2,53E-08	9,00E+01												
0,04	-1,52E+02	2,59E-08	9,00E+01												
0,04	-1,52E+02	2,65E-08	9,00E+01												
0,04	-1,51E+02	2,72E-08	9,00E+01												
0,04	-1,51E+02	2,78E-08	9,00E+01												
0,04	-1,51E+02	2,84E-08	9,00E+01												
0,04	-1,51E+02	2,91E-08	9,00E+01												
0,04	-1,51E+02	2,98E-08	9,00E+01												
0,05	-1,50E+02	3,05E-08	9,00E+01												
0,05	-1,50E+02	3,12E-08	9,00E+01												
0,05	-1,50E+02	3,19E-08	9,00E+01												
0,05	-1,50E+02	3,27E-08	9,00E+01												
0,05	-1,50E+02	3,34E-08	9,00E+01												
0,05	-1,49E+02	3,42E-08	9,00E+01												
